"","response","workerID","noun","nounclass","predicateposition","predicate","correctresponse","correctclass"
"1327",0.97,12,"chair","furniture","rightpredicate1","round",0.03,"shape"
"1328",0.89,12,"desk","furniture","rightpredicate1","short",0.11,"size"
"1329",0.84,12,"desk","furniture","rightpredicate1","round",0.16,"shape"
"1330",0.82,12,"chair","furniture","rightpredicate1","broken",0.18,"quality"
"1331",0.13,12,"fan","furniture","rightpredicate1","smooth",0.87,"texture"
"1332",0.85,12,"cheese","food","rightpredicate1","yellow",0.15,"color"
"1333",0.87,12,"desk","furniture","rightpredicate1","purple",0.13,"color"
"1334",0.84,12,"chair","furniture","rightpredicate1","soft",0.16,"texture"
"1335",0.15,12,"chair","furniture","rightpredicate1","big",0.85,"size"
"1336",0.89,12,"apple","food","rightpredicate1","blue",0.11,"color"
"1337",0.89,12,"apple","food","rightpredicate1","tiny",0.11,"size"
"1338",0.87,12,"fan","furniture","rightpredicate1","wooden",0.13,"material"
"1339",0.1,12,"tomato","food","rightpredicate1","long",0.9,"size"
"1340",0.08,12,"banana","food","rightpredicate1","big",0.92,"size"
"1341",0.89,12,"apple","food","rightpredicate1","purple",0.11,"color"
"1342",0.07,12,"chair","furniture","rightpredicate1","fresh",0.93,"age"
"1343",0.86,12,"cheese","food","rightpredicate1","yellow",0.14,"color"
"1344",0.06,12,"TV","furniture","rightpredicate1","purple",0.94,"color"
"1345",0.08,12,"tomato","food","rightpredicate1","small",0.92,"size"
"1346",0.89,12,"tomato","food","rightpredicate1","brown",0.11,"color"
"1347",0.06,12,"TV","furniture","rightpredicate1","small",0.94,"size"
"1348",0.93,12,"apple","food","rightpredicate1","green",0.07,"color"
"1349",0.05,12,"couch","furniture","rightpredicate1","long",0.95,"size"
"1350",0.9,12,"couch","furniture","rightpredicate1","new",0.1,"age"
"1351",0.07,12,"banana","food","rightpredicate1","short",0.93,"size"
"1352",0.06,12,"couch","furniture","rightpredicate1","hard",0.94,"texture"
"1353",0,13,"chair","furniture","rightpredicate1","old",1,"age"
"1354",0,13,"fan","furniture","rightpredicate1","short",1,"size"
"1355",0,13,"cheese","food","rightpredicate1","tiny",1,"size"
"1356",1,13,"fan","furniture","rightpredicate1","soft",0,"texture"
"1357",0,13,"couch","furniture","rightpredicate1","big",1,"size"
"1358",1,13,"desk","furniture","rightpredicate1","brown",0,"color"
"1359",0,13,"couch","furniture","rightpredicate1","wooden",1,"material"
"1360",0,13,"banana","food","rightpredicate1","plastic",1,"material"
"1361",1,13,"cheese","food","rightpredicate1","brown",0,"color"
"1362",0,13,"fan","furniture","rightpredicate1","new",1,"age"
"1363",0,13,"carrot","food","rightpredicate1","short",1,"size"
"1364",0,13,"cheese","food","rightpredicate1","soft",1,"texture"
"1365",1,13,"fan","furniture","rightpredicate1","old",0,"age"
"1366",0,13,"banana","food","rightpredicate1","round",1,"shape"
"1367",1,13,"chair","furniture","rightpredicate1","plastic",0,"material"
"1368",0,13,"tomato","food","rightpredicate1","good",1,"quality"
"1369",0,13,"desk","furniture","rightpredicate1","square",1,"shape"
"1370",0,13,"couch","furniture","rightpredicate1","tiny",1,"size"
"1371",0.04,13,"apple","food","rightpredicate1","tiny",0.96,"size"
"1372",0,13,"TV","furniture","rightpredicate1","old",1,"age"
"1373",0,13,"chair","furniture","rightpredicate1","rotten",1,"age"
"1374",1,13,"apple","food","rightpredicate1","blue",0,"color"
"1375",0,13,"cheese","food","rightpredicate1","new",1,"age"
"1376",0,13,"banana","food","rightpredicate1","broken",1,"quality"
"1377",0,13,"carrot","food","rightpredicate1","good",1,"quality"
"1378",0,13,"couch","furniture","rightpredicate1","old",1,"age"
"1379",1,14,"banana","food","rightpredicate1","hard",0,"texture"
"1380",0,14,"banana","food","rightpredicate1","plastic",1,"material"
"1381",1,14,"tomato","food","rightpredicate1","purple",0,"color"
"1382",1,14,"desk","furniture","rightpredicate1","new",0,"age"
"1383",1,14,"TV","furniture","rightpredicate1","metal",0,"material"
"1384",0,14,"banana","food","rightpredicate1","plastic",1,"material"
"1385",0,14,"fan","furniture","rightpredicate1","green",1,"color"
"1386",1,14,"TV","furniture","rightpredicate1","green",0,"color"
"1387",0,14,"couch","furniture","rightpredicate1","big",1,"size"
"1388",1,14,"tomato","food","rightpredicate1","blue",0,"color"
"1389",1,14,"tomato","food","rightpredicate1","broken",0,"quality"
"1390",1,14,"apple","food","rightpredicate1","big",0,"size"
"1391",1,14,"couch","furniture","rightpredicate1","tiny",0,"size"
"1392",1,14,"carrot","food","rightpredicate1","wooden",0,"material"
"1393",1,14,"apple","food","rightpredicate1","tiny",0,"size"
"1394",1,14,"banana","food","rightpredicate1","hard",0,"texture"
"1395",0.03,14,"fan","furniture","rightpredicate1","plastic",0.97,"material"
"1396",0.96,14,"cheese","food","rightpredicate1","red",0.04,"color"
"1397",0,14,"banana","food","rightpredicate1","rotten",1,"age"
"1398",1,14,"desk","furniture","rightpredicate1","purple",0,"color"
"1399",0,14,"apple","food","rightpredicate1","big",1,"size"
"1400",1,14,"fan","furniture","rightpredicate1","broken",0,"quality"
"1401",1,14,"desk","furniture","rightpredicate1","smooth",0,"texture"
"1402",0,14,"tomato","food","rightpredicate1","good",1,"quality"
"1403",0,14,"couch","furniture","rightpredicate1","red",1,"color"
"1404",0,14,"fan","furniture","rightpredicate1","yellow",1,"color"
"1405",0.03,15,"chair","furniture","rightpredicate1","broken",0.97,"quality"
"1406",1,15,"apple","food","rightpredicate1","new",0,"age"
"1407",1,15,"chair","furniture","rightpredicate1","plastic",0,"material"
"1408",1,15,"tomato","food","rightpredicate1","square",0,"shape"
"1409",1,15,"cheese","food","rightpredicate1","purple",0,"color"
"1410",1,15,"fan","furniture","rightpredicate1","purple",0,"color"
"1411",1,15,"TV","furniture","rightpredicate1","wooden",0,"material"
"1412",1,15,"chair","furniture","rightpredicate1","plastic",0,"material"
"1413",1,15,"apple","food","rightpredicate1","green",0,"color"
"1414",1,15,"banana","food","rightpredicate1","brown",0,"color"
"1415",1,15,"apple","food","rightpredicate1","blue",0,"color"
"1416",1,15,"cheese","food","rightpredicate1","square",0,"shape"
"1417",0,15,"desk","furniture","rightpredicate1","old",1,"age"
"1418",0,15,"fan","furniture","rightpredicate1","old",1,"age"
"1419",1,15,"carrot","food","rightpredicate1","old",0,"age"
"1420",1,15,"tomato","food","rightpredicate1","wooden",0,"material"
"1421",0,15,"chair","furniture","rightpredicate1","rotten",1,"age"
"1422",1,15,"carrot","food","rightpredicate1","yellow",0,"color"
"1423",1,15,"couch","furniture","rightpredicate1","brown",0,"color"
"1424",1,15,"couch","furniture","rightpredicate1","hard",0,"texture"
"1425",0,15,"cheese","food","rightpredicate1","new",1,"age"
"1426",1,15,"chair","furniture","rightpredicate1","new",0,"age"
"1427",0,15,"fan","furniture","rightpredicate1","fresh",1,"age"
"1428",0,15,"TV","furniture","rightpredicate1","big",1,"size"
"1429",1,15,"cheese","food","rightpredicate1","plastic",0,"material"
"1430",1,15,"tomato","food","rightpredicate1","long",0,"size"
"1431",1,16,"desk","furniture","rightpredicate1","soft",0,"texture"
"1432",1,16,"cheese","food","rightpredicate1","small",0,"size"
"1433",0.97,16,"cheese","food","rightpredicate1","hard",0.03,"texture"
"1434",0.04,16,"carrot","food","rightpredicate1","plastic",0.96,"material"
"1435",0.03,16,"apple","food","rightpredicate1","fresh",0.97,"age"
"1436",0.95,16,"cheese","food","rightpredicate1","blue",0.05,"color"
"1437",0.94,16,"carrot","food","rightpredicate1","broken",0.0600000000000001,"quality"
"1438",0.98,16,"chair","furniture","rightpredicate1","red",0.02,"color"
"1439",0.04,16,"carrot","food","rightpredicate1","smooth",0.96,"texture"
"1440",0.97,16,"couch","furniture","rightpredicate1","round",0.03,"shape"
"1441",0.04,16,"fan","furniture","rightpredicate1","green",0.96,"color"
"1442",0.97,16,"apple","food","rightpredicate1","fresh",0.03,"age"
"1443",0.96,16,"TV","furniture","rightpredicate1","tiny",0.04,"size"
"1444",0.95,16,"couch","furniture","rightpredicate1","metal",0.05,"material"
"1445",0.94,16,"banana","food","rightpredicate1","rotten",0.0600000000000001,"age"
"1446",0.03,16,"carrot","food","rightpredicate1","short",0.97,"size"
"1447",0.03,16,"carrot","food","rightpredicate1","small",0.97,"size"
"1448",0.95,16,"tomato","food","rightpredicate1","purple",0.05,"color"
"1449",0.05,16,"tomato","food","rightpredicate1","long",0.95,"size"
"1450",0.93,16,"chair","furniture","rightpredicate1","tiny",0.07,"size"
"1451",0.07,16,"chair","furniture","rightpredicate1","square",0.93,"shape"
"1452",0.96,16,"chair","furniture","rightpredicate1","metal",0.04,"material"
"1453",0.96,16,"apple","food","rightpredicate1","purple",0.04,"color"
"1454",0.96,16,"fan","furniture","rightpredicate1","soft",0.04,"texture"
"1455",0.02,16,"fan","furniture","rightpredicate1","red",0.98,"color"
"1456",0.95,16,"couch","furniture","rightpredicate1","metal",0.05,"material"
"1457",0,17,"desk","furniture","rightpredicate1","green",1,"color"
"1458",1,17,"carrot","food","rightpredicate1","metal",0,"material"
"1459",0.03,17,"TV","furniture","rightpredicate1","yellow",0.97,"color"
"1460",0.05,17,"TV","furniture","rightpredicate1","big",0.95,"size"
"1461",1,17,"carrot","food","rightpredicate1","plastic",0,"material"
"1462",0.74,17,"couch","furniture","rightpredicate1","plastic",0.26,"material"
"1463",0,17,"fan","furniture","rightpredicate1","small",1,"size"
"1464",0.43,17,"tomato","food","rightpredicate1","rotten",0.57,"age"
"1465",1,17,"chair","furniture","rightpredicate1","plastic",0,"material"
"1466",0.97,17,"fan","furniture","rightpredicate1","short",0.03,"size"
"1467",0.9,17,"couch","furniture","rightpredicate1","purple",0.1,"color"
"1468",0.52,17,"banana","food","rightpredicate1","square",0.48,"shape"
"1469",0.25,17,"fan","furniture","rightpredicate1","soft",0.75,"texture"
"1470",0.88,17,"tomato","food","rightpredicate1","plastic",0.12,"material"
"1471",1,17,"apple","food","rightpredicate1","red",0,"color"
"1472",1,17,"fan","furniture","rightpredicate1","round",0,"shape"
"1473",0.02,17,"fan","furniture","rightpredicate1","tiny",0.98,"size"
"1474",0.15,17,"tomato","food","rightpredicate1","broken",0.85,"quality"
"1475",0.86,17,"desk","furniture","rightpredicate1","green",0.14,"color"
"1476",0.82,17,"tomato","food","rightpredicate1","metal",0.18,"material"
"1477",0.07,17,"desk","furniture","rightpredicate1","broken",0.93,"quality"
"1478",0.94,17,"fan","furniture","rightpredicate1","smooth",0.0600000000000001,"texture"
"1479",0.15,17,"fan","furniture","rightpredicate1","smooth",0.85,"texture"
"1480",0.87,17,"desk","furniture","rightpredicate1","green",0.13,"color"
"1481",0.16,17,"carrot","food","rightpredicate1","new",0.84,"age"
"1482",0.87,17,"apple","food","rightpredicate1","yellow",0.13,"color"
"1483",0.24,18,"chair","furniture","rightpredicate1","big",0.76,"size"
"1484",0.24,18,"tomato","food","rightpredicate1","good",0.76,"quality"
"1485",0.22,18,"apple","food","rightpredicate1","broken",0.78,"quality"
"1486",0.21,18,"fan","furniture","rightpredicate1","rotten",0.79,"age"
"1487",0.2,18,"tomato","food","rightpredicate1","fresh",0.8,"age"
"1488",0.15,18,"carrot","food","rightpredicate1","fresh",0.85,"age"
"1489",0.82,18,"couch","furniture","rightpredicate1","fresh",0.18,"age"
"1490",0.16,18,"TV","furniture","rightpredicate1","square",0.84,"shape"
"1491",0.16,18,"apple","food","rightpredicate1","round",0.84,"shape"
"1492",0.9,18,"tomato","food","rightpredicate1","new",0.1,"age"
"1493",0.84,18,"apple","food","rightpredicate1","square",0.16,"shape"
"1494",0.82,18,"desk","furniture","rightpredicate1","metal",0.18,"material"
"1495",0.87,18,"cheese","food","rightpredicate1","blue",0.13,"color"
"1496",0.11,18,"apple","food","rightpredicate1","long",0.89,"size"
"1497",0.16,18,"TV","furniture","rightpredicate1","hard",0.84,"texture"
"1498",0.14,18,"cheese","food","rightpredicate1","small",0.86,"size"
"1499",0.88,18,"couch","furniture","rightpredicate1","hard",0.12,"texture"
"1500",0.88,18,"tomato","food","rightpredicate1","wooden",0.12,"material"
"1501",0.11,18,"carrot","food","rightpredicate1","square",0.89,"shape"
"1502",0.87,18,"desk","furniture","rightpredicate1","smooth",0.13,"texture"
"1503",0.12,18,"carrot","food","rightpredicate1","long",0.88,"size"
"1504",0.1,18,"TV","furniture","rightpredicate1","new",0.9,"age"
"1505",0.11,18,"cheese","food","rightpredicate1","new",0.89,"age"
"1506",0.11,18,"carrot","food","rightpredicate1","old",0.89,"age"
"1507",0.91,18,"TV","furniture","rightpredicate1","square",0.09,"shape"
"1508",0.87,18,"apple","food","rightpredicate1","brown",0.13,"color"
"1509",0.15,19,"fan","furniture","rightpredicate1","plastic",0.85,"material"
"1510",0.08,19,"desk","furniture","rightpredicate1","round",0.92,"shape"
"1511",0.84,19,"chair","furniture","rightpredicate1","rotten",0.16,"age"
"1512",0.18,19,"carrot","food","rightpredicate1","long",0.82,"size"
"1513",0.85,19,"chair","furniture","rightpredicate1","long",0.15,"size"
"1514",0.8,19,"apple","food","rightpredicate1","metal",0.2,"material"
"1515",0.16,19,"couch","furniture","rightpredicate1","broken",0.84,"quality"
"1516",0.61,19,"fan","furniture","rightpredicate1","broken",0.39,"quality"
"1517",0.09,19,"banana","food","rightpredicate1","big",0.91,"size"
"1518",0.92,19,"fan","furniture","rightpredicate1","soft",0.08,"texture"
"1519",0.92,19,"chair","furniture","rightpredicate1","green",0.08,"color"
"1520",0.15,19,"cheese","food","rightpredicate1","short",0.85,"size"
"1521",0.56,19,"couch","furniture","rightpredicate1","yellow",0.44,"color"
"1522",0.8,19,"carrot","food","rightpredicate1","blue",0.2,"color"
"1523",0.17,19,"carrot","food","rightpredicate1","old",0.83,"age"
"1524",0.92,19,"banana","food","rightpredicate1","square",0.08,"shape"
"1525",0.1,19,"cheese","food","rightpredicate1","soft",0.9,"texture"
"1526",0.49,19,"carrot","food","rightpredicate1","plastic",0.51,"material"
"1527",0.51,19,"couch","furniture","rightpredicate1","square",0.49,"shape"
"1528",0.15,19,"TV","furniture","rightpredicate1","good",0.85,"quality"
"1529",0.59,19,"fan","furniture","rightpredicate1","smooth",0.41,"texture"
"1530",0.31,19,"couch","furniture","rightpredicate1","good",0.69,"quality"
"1531",0.07,19,"desk","furniture","rightpredicate1","short",0.93,"size"
"1532",0.09,19,"TV","furniture","rightpredicate1","round",0.91,"shape"
"1533",0.5,19,"fan","furniture","rightpredicate1","green",0.5,"color"
"1534",0.66,19,"cheese","food","rightpredicate1","yellow",0.34,"color"
"1535",0.98,20,"apple","food","rightpredicate1","plastic",0.02,"material"
"1536",0.02,20,"tomato","food","rightpredicate1","old",0.98,"age"
"1537",0.95,20,"banana","food","rightpredicate1","rotten",0.05,"age"
"1538",0.02,20,"fan","furniture","rightpredicate1","smooth",0.98,"texture"
"1539",0.02,20,"desk","furniture","rightpredicate1","old",0.98,"age"
"1540",0.04,20,"couch","furniture","rightpredicate1","good",0.96,"quality"
"1541",0,20,"carrot","food","rightpredicate1","broken",1,"quality"
"1542",0,20,"desk","furniture","rightpredicate1","smooth",1,"texture"
"1543",0,20,"desk","furniture","rightpredicate1","big",1,"size"
"1544",0.97,20,"fan","furniture","rightpredicate1","broken",0.03,"quality"
"1545",0.02,20,"cheese","food","rightpredicate1","tiny",0.98,"size"
"1546",0.04,20,"fan","furniture","rightpredicate1","green",0.96,"color"
"1547",0.96,20,"TV","furniture","rightpredicate1","wooden",0.04,"material"
"1548",0.96,20,"couch","furniture","rightpredicate1","soft",0.04,"texture"
"1549",0.96,20,"fan","furniture","rightpredicate1","new",0.04,"age"
"1550",0.99,20,"couch","furniture","rightpredicate1","green",0.01,"color"
"1551",0,20,"desk","furniture","rightpredicate1","hard",1,"texture"
"1552",0.97,20,"apple","food","rightpredicate1","fresh",0.03,"age"
"1553",0.96,20,"cheese","food","rightpredicate1","blue",0.04,"color"
"1554",0.01,20,"tomato","food","rightpredicate1","new",0.99,"age"
"1555",0.99,20,"apple","food","rightpredicate1","square",0.01,"shape"
"1556",0.02,20,"couch","furniture","rightpredicate1","good",0.98,"quality"
"1557",0.04,20,"tomato","food","rightpredicate1","old",0.96,"age"
"1558",0.98,20,"chair","furniture","rightpredicate1","green",0.02,"color"
"1559",0.02,20,"desk","furniture","rightpredicate1","old",0.98,"age"
"1560",0.95,20,"banana","food","rightpredicate1","soft",0.05,"texture"
"1561",0,21,"chair","furniture","rightpredicate1","new",1,"age"
"1562",0.59,21,"TV","furniture","rightpredicate1","small",0.41,"size"
"1563",0.49,21,"banana","food","rightpredicate1","long",0.51,"size"
"1564",1,21,"desk","furniture","rightpredicate1","brown",0,"color"
"1565",1,21,"apple","food","rightpredicate1","purple",0,"color"
"1566",1,21,"banana","food","rightpredicate1","brown",0,"color"
"1567",1,21,"couch","furniture","rightpredicate1","old",0,"age"
"1568",1,21,"cheese","food","rightpredicate1","long",0,"size"
"1569",1,21,"desk","furniture","rightpredicate1","round",0,"shape"
"1570",1,21,"TV","furniture","rightpredicate1","blue",0,"color"
"1571",1,21,"TV","furniture","rightpredicate1","new",0,"age"
"1572",1,21,"cheese","food","rightpredicate1","soft",0,"texture"
"1573",1,21,"couch","furniture","rightpredicate1","old",0,"age"
"1574",1,21,"tomato","food","rightpredicate1","broken",0,"quality"
"1575",1,21,"chair","furniture","rightpredicate1","green",0,"color"
"1576",1,21,"couch","furniture","rightpredicate1","blue",0,"color"
"1577",1,21,"chair","furniture","rightpredicate1","new",0,"age"
"1578",1,21,"desk","furniture","rightpredicate1","wooden",0,"material"
"1579",1,21,"TV","furniture","rightpredicate1","round",0,"shape"
"1580",1,21,"fan","furniture","rightpredicate1","red",0,"color"
"1581",1,21,"cheese","food","rightpredicate1","fresh",0,"age"
"1582",0,21,"carrot","food","rightpredicate1","long",1,"size"
"1583",1,21,"desk","furniture","rightpredicate1","hard",0,"texture"
"1584",1,21,"apple","food","rightpredicate1","round",0,"shape"
"1585",1,21,"tomato","food","rightpredicate1","blue",0,"color"
"1586",1,21,"TV","furniture","rightpredicate1","purple",0,"color"
"1587",0.96,22,"carrot","food","rightpredicate1","new",0.04,"age"
"1588",0.94,22,"fan","furniture","rightpredicate1","round",0.0600000000000001,"shape"
"1589",0.94,22,"desk","furniture","rightpredicate1","old",0.0600000000000001,"age"
"1590",0.01,22,"banana","food","rightpredicate1","big",0.99,"size"
"1591",0.03,22,"banana","food","rightpredicate1","tiny",0.97,"size"
"1592",0.02,22,"fan","furniture","rightpredicate1","wooden",0.98,"material"
"1593",0.97,22,"chair","furniture","rightpredicate1","hard",0.03,"texture"
"1594",0.96,22,"cheese","food","rightpredicate1","purple",0.04,"color"
"1595",0.01,22,"chair","furniture","rightpredicate1","big",0.99,"size"
"1596",0.07,22,"banana","food","rightpredicate1","big",0.93,"size"
"1597",0.05,22,"TV","furniture","rightpredicate1","brown",0.95,"color"
"1598",0.98,22,"carrot","food","rightpredicate1","good",0.02,"quality"
"1599",0.02,22,"banana","food","rightpredicate1","fresh",0.98,"age"
"1600",0.87,22,"couch","furniture","rightpredicate1","long",0.13,"size"
"1601",0.99,22,"apple","food","rightpredicate1","square",0.01,"shape"
"1602",0.03,22,"banana","food","rightpredicate1","old",0.97,"age"
"1603",0.09,22,"apple","food","rightpredicate1","soft",0.91,"texture"
"1604",0.01,22,"desk","furniture","rightpredicate1","round",0.99,"shape"
"1605",0.95,22,"fan","furniture","rightpredicate1","small",0.05,"size"
"1606",0.98,22,"chair","furniture","rightpredicate1","fresh",0.02,"age"
"1607",0.96,22,"TV","furniture","rightpredicate1","brown",0.04,"color"
"1608",0.9,22,"tomato","food","rightpredicate1","metal",0.1,"material"
"1609",0.96,22,"fan","furniture","rightpredicate1","hard",0.04,"texture"
"1610",0.03,22,"tomato","food","rightpredicate1","good",0.97,"quality"
"1611",0.06,22,"banana","food","rightpredicate1","good",0.94,"quality"
"1612",0.97,22,"banana","food","rightpredicate1","metal",0.03,"material"
"1613",0.22,23,"desk","furniture","rightpredicate1","old",0.78,"age"
"1614",0.8,23,"desk","furniture","rightpredicate1","brown",0.2,"color"
"1615",0.16,23,"tomato","food","rightpredicate1","broken",0.84,"quality"
"1616",0.83,23,"cheese","food","rightpredicate1","square",0.17,"shape"
"1617",0.12,23,"chair","furniture","rightpredicate1","plastic",0.88,"material"
"1618",0.14,23,"cheese","food","rightpredicate1","old",0.86,"age"
"1619",0,23,"tomato","food","rightpredicate1","new",1,"age"
"1620",0.19,23,"apple","food","rightpredicate1","small",0.81,"size"
"1621",0.81,23,"desk","furniture","rightpredicate1","square",0.19,"shape"
"1622",0,23,"apple","food","rightpredicate1","old",1,"age"
"1623",0.08,23,"cheese","food","rightpredicate1","big",0.92,"size"
"1624",0.89,23,"carrot","food","rightpredicate1","smooth",0.11,"texture"
"1625",0.77,23,"fan","furniture","rightpredicate1","green",0.23,"color"
"1626",0.16,23,"TV","furniture","rightpredicate1","smooth",0.84,"texture"
"1627",0.81,23,"fan","furniture","rightpredicate1","fresh",0.19,"age"
"1628",0.19,23,"tomato","food","rightpredicate1","round",0.81,"shape"
"1629",0.89,23,"cheese","food","rightpredicate1","brown",0.11,"color"
"1630",0.89,23,"apple","food","rightpredicate1","red",0.11,"color"
"1631",0.92,23,"cheese","food","rightpredicate1","yellow",0.08,"color"
"1632",0.92,23,"desk","furniture","rightpredicate1","new",0.08,"age"
"1633",0.05,23,"carrot","food","rightpredicate1","smooth",0.95,"texture"
"1634",0.11,23,"chair","furniture","rightpredicate1","good",0.89,"quality"
"1635",0.94,23,"tomato","food","rightpredicate1","metal",0.0600000000000001,"material"
"1636",0.91,23,"banana","food","rightpredicate1","round",0.09,"shape"
"1637",0.11,23,"couch","furniture","rightpredicate1","new",0.89,"age"
"1638",0.07,23,"carrot","food","rightpredicate1","old",0.93,"age"
"1639",0.2,24,"desk","furniture","rightpredicate1","fresh",0.8,"age"
"1640",0.79,24,"cheese","food","rightpredicate1","green",0.21,"color"
"1641",0.82,24,"chair","furniture","rightpredicate1","wooden",0.18,"material"
"1642",0.11,24,"chair","furniture","rightpredicate1","short",0.89,"size"
"1643",0.89,24,"TV","furniture","rightpredicate1","smooth",0.11,"texture"
"1644",0.11,24,"fan","furniture","rightpredicate1","fresh",0.89,"age"
"1645",0.9,24,"fan","furniture","rightpredicate1","square",0.1,"shape"
"1646",0.92,24,"cheese","food","rightpredicate1","plastic",0.08,"material"
"1647",0.8,24,"cheese","food","rightpredicate1","big",0.2,"size"
"1648",0.08,24,"desk","furniture","rightpredicate1","purple",0.92,"color"
"1649",0.07,24,"tomato","food","rightpredicate1","round",0.93,"shape"
"1650",0.93,24,"desk","furniture","rightpredicate1","metal",0.07,"material"
"1651",0.9,24,"apple","food","rightpredicate1","tiny",0.1,"size"
"1652",0.88,24,"desk","furniture","rightpredicate1","round",0.12,"shape"
"1653",0.85,24,"fan","furniture","rightpredicate1","square",0.15,"shape"
"1654",0.87,24,"carrot","food","rightpredicate1","square",0.13,"shape"
"1655",0.1,24,"tomato","food","rightpredicate1","blue",0.9,"color"
"1656",0.09,24,"tomato","food","rightpredicate1","new",0.91,"age"
"1657",0.07,24,"chair","furniture","rightpredicate1","old",0.93,"age"
"1658",0.09,24,"fan","furniture","rightpredicate1","new",0.91,"age"
"1659",0.92,24,"cheese","food","rightpredicate1","metal",0.08,"material"
"1660",0.04,24,"couch","furniture","rightpredicate1","smooth",0.96,"texture"
"1661",0.07,24,"carrot","food","rightpredicate1","rotten",0.93,"age"
"1662",0.05,24,"desk","furniture","rightpredicate1","fresh",0.95,"age"
"1663",0.94,24,"desk","furniture","rightpredicate1","hard",0.0600000000000001,"texture"
"1664",0.93,24,"apple","food","rightpredicate1","round",0.07,"shape"
"1665",0.13,25,"chair","furniture","rightpredicate1","long",0.87,"size"
"1666",0.08,25,"banana","food","rightpredicate1","wooden",0.92,"material"
"1667",0.15,25,"banana","food","rightpredicate1","plastic",0.85,"material"
"1668",0.94,25,"fan","furniture","rightpredicate1","brown",0.0600000000000001,"color"
"1669",0.34,25,"banana","food","rightpredicate1","metal",0.66,"material"
"1670",0.08,25,"carrot","food","rightpredicate1","red",0.92,"color"
"1671",0.43,25,"cheese","food","rightpredicate1","rotten",0.57,"age"
"1672",0.06,25,"couch","furniture","rightpredicate1","broken",0.94,"quality"
"1673",0.2,25,"banana","food","rightpredicate1","smooth",0.8,"texture"
"1674",0.3,25,"desk","furniture","rightpredicate1","plastic",0.7,"material"
"1675",0.49,25,"fan","furniture","rightpredicate1","fresh",0.51,"age"
"1676",0.48,25,"cheese","food","rightpredicate1","smooth",0.52,"texture"
"1677",0.36,25,"desk","furniture","rightpredicate1","new",0.64,"age"
"1678",0.57,25,"chair","furniture","rightpredicate1","hard",0.43,"texture"
"1679",0.54,25,"couch","furniture","rightpredicate1","small",0.46,"size"
"1680",0.71,25,"apple","food","rightpredicate1","purple",0.29,"color"
"1681",0.29,25,"carrot","food","rightpredicate1","broken",0.71,"quality"
"1682",0.06,25,"couch","furniture","rightpredicate1","new",0.94,"age"
"1683",0.48,25,"banana","food","rightpredicate1","big",0.52,"size"
"1684",0.78,25,"couch","furniture","rightpredicate1","blue",0.22,"color"
"1685",0.74,25,"fan","furniture","rightpredicate1","fresh",0.26,"age"
"1686",0.38,25,"cheese","food","rightpredicate1","short",0.62,"size"
"1687",0.67,25,"banana","food","rightpredicate1","square",0.33,"shape"
"1688",0.28,25,"chair","furniture","rightpredicate1","broken",0.72,"quality"
"1689",0.7,25,"banana","food","rightpredicate1","small",0.3,"size"
"1690",0.39,25,"fan","furniture","rightpredicate1","fresh",0.61,"age"
"1691",1,26,"banana","food","rightpredicate1","brown",0,"color"
"1692",1,26,"desk","furniture","rightpredicate1","smooth",0,"texture"
"1693",1,26,"chair","furniture","rightpredicate1","good",0,"quality"
"1694",0,26,"banana","food","rightpredicate1","yellow",1,"color"
"1695",1,26,"apple","food","rightpredicate1","plastic",0,"material"
"1696",1,26,"chair","furniture","rightpredicate1","plastic",0,"material"
"1697",0.94,26,"banana","food","rightpredicate1","metal",0.0600000000000001,"material"
"1698",1,26,"cheese","food","rightpredicate1","big",0,"size"
"1699",1,26,"chair","furniture","rightpredicate1","big",0,"size"
"1700",0,26,"desk","furniture","rightpredicate1","brown",1,"color"
"1701",0,26,"chair","furniture","rightpredicate1","short",1,"size"
"1702",0,26,"banana","food","rightpredicate1","good",1,"quality"
"1703",1,26,"banana","food","rightpredicate1","square",0,"shape"
"1704",0.48,26,"chair","furniture","rightpredicate1","soft",0.52,"texture"
"1705",0.51,26,"desk","furniture","rightpredicate1","smooth",0.49,"texture"
"1706",0,26,"TV","furniture","rightpredicate1","smooth",1,"texture"
"1707",0,26,"couch","furniture","rightpredicate1","smooth",1,"texture"
"1708",0,26,"banana","food","rightpredicate1","short",1,"size"
"1709",0,26,"fan","furniture","rightpredicate1","fresh",1,"age"
"1710",1,26,"TV","furniture","rightpredicate1","soft",0,"texture"
"1711",0,26,"couch","furniture","rightpredicate1","old",1,"age"
"1712",1,26,"cheese","food","rightpredicate1","brown",0,"color"
"1713",1,26,"chair","furniture","rightpredicate1","fresh",0,"age"
"1714",0,26,"apple","food","rightpredicate1","fresh",1,"age"
"1715",1,26,"apple","food","rightpredicate1","yellow",0,"color"
"1716",0,26,"TV","furniture","rightpredicate1","new",1,"age"
"1717",0,27,"apple","food","rightpredicate1","new",1,"age"
"1718",0,27,"tomato","food","rightpredicate1","long",1,"size"
"1719",0,27,"TV","furniture","rightpredicate1","good",1,"quality"
"1720",1,27,"tomato","food","rightpredicate1","brown",0,"color"
"1721",1,27,"apple","food","rightpredicate1","red",0,"color"
"1722",0,27,"tomato","food","rightpredicate1","hard",1,"texture"
"1723",0.01,27,"tomato","food","rightpredicate1","new",0.99,"age"
